sentence_id,article_id,publisher,sentence_text,gpt_focus,gpt_type,gpt_tone,focus,type,tone
8d58c8a2e74906c70e082c338b731b82,4342d1a27ac318aadda2e196703a1708,washingtonpost,"“‘We always presented you as being one-dimensional, almost an automaton who is concerned only with the business at hand.",republican,quote,neutral,republican,quote,neutral
1aa9439c5336966d9fc81a5be36fff5d,4342d1a27ac318aadda2e196703a1708,washingtonpost,"And we never showed that you had emotions — humor, hpiness, depression, anger — all of the human emotions.",republican,quote,neutral,republican,quote,neutral
298ef4bf72e1df8cdf80e24c7c01aeab,4342d1a27ac318aadda2e196703a1708,washingtonpost,"’”Bull added, “The American people didn’t see that side of him, which I think ultimately worked against him in the public perception.",republican,quote,neutral,republican,quote,neutral
6906c8d69d6183c29e25c6118567535d,4342d1a27ac318aadda2e196703a1708,washingtonpost,”correctionAn earlier version of this article incorrectly said that Theodore Roosevelt lost his wife and baby on the same day.,republican,quote,neutral,republican,quote,neutral
64b1db0f582ccd1ea0c9e358b7ed4f88,4342d1a27ac318aadda2e196703a1708,washingtonpost,"In fact, it was his wife and mother.",republican,fact,neutral,republican,fact,neutral
89f4b36e7b9497559f51cf9ea90e8272,4342d1a27ac318aadda2e196703a1708,washingtonpost,The article has been corrected.,republican,fact,neutral,republican,other,neutral
783196a59b974ae5ae72633474aa6ff8,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Basketball superstar LeBron James endorsed Vice President Kamala Harris for president on Thursday.,democrat,fact,neutral,democrat,fact,neutral
7c4046ad44efe10a45d88289a3041b30,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"In a social media post, the Los Angeles Lakers forward said “the choice is clear.”“What are we even talking about here??”",neither,quote,neutral,both,quote,neutral
97566fd599dec3172975232ca5b61b58,52a4cb0839dd9180d2f6507d3b19394d,huffpost,James tweeted on X.,neither,fact,neutral,neither,quote,neutral
cc85a6db14c190cde6eac67d945ce5b5,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"“When I think about my kids and my family and how they will grow up, the choice is clear to me.",neither,quote,neutral,democrat,quote,neutral
1b093843731a8363f7e0aec149bfc8b6,52a4cb0839dd9180d2f6507d3b19394d,huffpost,VOTE KAMALA HARRIS!!!,democrat,quote,positive,democrat,quote,positive
2582a82aa68bc27ed73e429be45bf464,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"”Along with his endorsement, James posted a video highlighting racist and divisive rhetoric of her rival, former President Donald Trump.",democrat,quote,neutral,republican,quote,neutral
173e389b3d238a2590e2236dbbdd9fb6,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"The video also played clips from Trump’s Madison Square Garden rally last weekend in New York City, which featured comedian Tony Hinchcliffe, who made racist remarks about carving watermelons with a Black man.",republican,fact,negative,republican,fact,negative
635a6668a33407ebe2fa55ca1cacf216,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"In 2008, James endorsed Barack Obama for president and held a free concert with Jay-Z in Cleveland.",democrat,fact,neutral,democrat,fact,neutral
b764f2e7dc8bed1f45cdfa6871228414,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"And in 2016, he campaigned for former Secretary of State Hillary Clinton’s failed bid for the presidency against Trump.",democrat,fact,neutral,democrat,fact,neutral
606127733f0aed2232c8d8a3bafebd76,52a4cb0839dd9180d2f6507d3b19394d,huffpost,James has made his dislike of Trump clear.,republican,fact,neutral,republican,fact,neutral
a5c58d3984abc8bbef76744000425590,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"In 2018, the NBA all-star said Trump doesn’t “give a fuck about the people.",republican,quote,negative,republican,quote,negative
7634335d22b6aa02345c149a61a6bd55,52a4cb0839dd9180d2f6507d3b19394d,huffpost,”,neither,quote,neutral,neither,quote,neutral
b5b8974aef4b5479b3cfdceea7716248,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Your Support Has Never Been More CriticalOther news outlets have retreated behind paywalls.,neither,other,neutral,neither,other,neutral
ea0172b0c080a769b9bc682e23b4f6fa,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"At HuffPost, we believe journalism should be free for everyone.",neither,other,neutral,neither,other,neutral
29b07668e5fb4ea8a6167f4e71c3e0e9,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Would you help us provide essential information to our readers during this critical time?,neither,other,neutral,neither,other,neutral
c0e9fe0b11e21d5a646147b5a2bad1db,52a4cb0839dd9180d2f6507d3b19394d,huffpost,We can't do it without you.,neither,other,neutral,neither,other,neutral
95ec5d1afa129604463842947757347c,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Can't afford to contribute?,neither,other,neutral,neither,other,neutral
b64f608c9015dc1ce7d215240f6a36d2,52a4cb0839dd9180d2f6507d3b19394d,huffpost,by creating a free account and log in while you read.,neither,other,neutral,neither,other,neutral
719dace7965e0badc7c9f3a384cb2e23,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"You've supported HuffPost before, and we'll be honest — we could use your help again.",neither,other,neutral,neither,other,neutral
d28305a8906b318a9c35a7dd10c981fd,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"We view our mission to provide free, fair news as critically important in this crucial moment, and we can't do it without you.",neither,other,neutral,neither,other,neutral
bce482ef3c24dec42cf6aed36459fc65,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"Whether you give once or many more times, we preciate your contribution to keeping our journalism free for all.",neither,other,neutral,neither,other,neutral
a3beb2cc08455c13b6dc8c438ac362a4,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"Whether you give just one more time or sign up again to contribute regularly, we preciate you playing a part in keeping our journalism free for all.",neither,other,neutral,neither,other,neutral
d64e435fbc62c104a44a594cb0640826,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Already contributed?,neither,other,neutral,neither,other,neutral
428b8a0096cebe73080215c7ac3798a9,52a4cb0839dd9180d2f6507d3b19394d,huffpost,Log in to hide these messages.,neither,other,neutral,neither,other,neutral
a2ff5a31993d615a5ea2f8adae8dbcba,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"“The number one job in America, the pointed person, is someone who doesn’t understand the people and really don’t give a fuck about the people,” James said in a video.",republican,quote,negative,republican,quote,negative
198b62dabb079dde425ee923db9bdd53,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"“And this time right now, with the president of the United States, it’s at a bad time.",republican,quote,negative,republican,quote,negative
e1240a7ba0b86e6a240f161c3bb886f3,52a4cb0839dd9180d2f6507d3b19394d,huffpost,"And while we cannot change what comes out of that man’s mouth, we can continue to alert the people that watch us, that listen to us, as this is not the way.”",republican,quote,negative,republican,quote,negative
78afb4eca7475ca31cee9c303f101d8d,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Tiffany Henyard, the self-anointed ""supermayor"" of a Chicago suburb, is under fire after she threw an $85,000 party that featured R&B singer Keke Wyatt and rper J. Holiday last month, but hardly anyone attended, according to media reports.",neither,fact,negative,democrat,fact,negative
a3439aaacf6ed895a933ff029d072146,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Henyard, the mayor of Dolton, Ilinois, has come under heavy criticism for her spending of taxpayer funds for first-class travel, concerts and more.",neither,fact,negative,democrat,fact,negative
d614e20ce52c089d865dd9a278303c4a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""That was a flop,"" former Dolton trustee Valeria Stubbs, who went to see the mini-concert for herself at the ""Taste of Thorton Township"" event, told WGN-TV.",neither,quote,negative,neither,quote,negative
dc09dd1abbfac9e223dc38fa81150791,54ef3b87b58a956acad60d7c8c68273a,foxnews,"POLICE ALLY OF SCANDAL-RIDDEN MAYOR TIFFANY HENYARD INDICTED ON BANKRUPTCY FRAUD CHARGES Tiffany Henyard, mayor of Dolton, Illinois, has come under fire for her excessive spending.",neither,fact,negative,democrat,fact,negative
75ea014862e56d7e75372effe73ab464,54ef3b87b58a956acad60d7c8c68273a,foxnews,"(Fox 32)Wyatt was paid $30,000 to sing for 30 minutes.",neither,fact,neutral,neither,fact,neutral
bc6f7e0ee5466987b075ca48d768efa1,54ef3b87b58a956acad60d7c8c68273a,foxnews,"J. Holiday was paid $20,000 for a half-hour set, according to records obtained by the news outlet through the Freedom of Information Act.",neither,fact,neutral,democrat,fact,neutral
e29774c5c60ccee93a53affc46326d71,54ef3b87b58a956acad60d7c8c68273a,foxnews,"The township spent another $6,600 to rent inflatable bounce houses.",neither,fact,neutral,democrat,fact,neutral
82fa0a0e831fc387d7ab5b9f232a4e6a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Other costs included money for comedians, a sound system, staff and equipment.",neither,fact,neutral,democrat,fact,neutral
0134cc8335ebe1966829495fa81d0399,54ef3b87b58a956acad60d7c8c68273a,foxnews,"In total, the gig costs taxpayers at least $85,769.",neither,fact,neutral,democrat,fact,neutral
47c6b06b1c4f175db193ea4151fef5a7,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""I was flabbergasted,"" Lansing resident Jennifer Robertz told the news outlet.",neither,quote,negative,democrat,quote,negative
0fddbe333a4a4b15bd59c45011dfaa9e,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""I was pissed off.",neither,quote,negative,democrat,quote,negative
5f80866ffdad775a801c012ad8549a80,54ef3b87b58a956acad60d7c8c68273a,foxnews,That’s my money.,neither,quote,negative,democrat,quote,negative
8bf9344cb47b7d26a29f11d7a4336cf9,54ef3b87b58a956acad60d7c8c68273a,foxnews,That’s the people’s money.,neither,quote,negative,democrat,quote,negative
767485d0cd21bbaf3c010f2d71597a6a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"""Fox News Digital has reached out to Henyard.",neither,quote,neutral,democrat,quote,neutral
1c4e9c72ec5058e3873c5d083014e86a,54ef3b87b58a956acad60d7c8c68273a,foxnews,"FORMER CHICAGO MAYOR LORI LIGHTFOOT HIRED TO INVESTIGATE SO-CALLED 'WORST MAYOR IN AMERICA' AT $400 AN HOUR Mayor Tiffany Henyard seemed confrontational with the Dolton residents she was elected to represent during a contentious board meeting on Aug. 5, 2024.",democrat,fact,negative,democrat,fact,negative
dfd0e0f630482f1eb2d78cfa10dae880,54ef3b87b58a956acad60d7c8c68273a,foxnews,"(FOX 32 Chicago)Henyard, a Democrat, has feuded with residents and local officials over her excessive spending and corruption allegations.",democrat,fact,negative,democrat,fact,negative
05b4a6e0d4e1d99524ad327be7d5a28f,54ef3b87b58a956acad60d7c8c68273a,foxnews,She recently extended the impasse with the Village of Dolton’s Board of Trustees when she proceeded with a board meeting despite it being postponed by trustees.,neither,fact,negative,democrat,fact,negative
3e47a9834fa8305cd771822522644578,54ef3b87b58a956acad60d7c8c68273a,foxnews,"At the meeting, she declared that she cleaned up the village despite its finances being plunged into the red.",neither,fact,negative,democrat,fact,negative
394fe0007271642f41de7f096685d555,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Henyard has vetoed the board's request to launch a federal investigation into her alleged misuse of funds and also vetoed their hiring of former Chicago Mayor Lori Lightfoot, who has been tasked with leading a special investigation into the mayor.",democrat,fact,negative,democrat,fact,negative
4ce728b51d93ce0e06ad2130074981ea,54ef3b87b58a956acad60d7c8c68273a,foxnews,"In May, the board pointed a mayor pro tempore to serve in place of Henyard should she refuse to execute her duties.",neither,fact,neutral,democrat,fact,neutral
93c761d30d8e66f212a3e7de354cad9e,54ef3b87b58a956acad60d7c8c68273a,foxnews,"Lightfoot’s investigation into the town’s financial situation revealed in a preliminary report that Dolton's general fund balance was $5.61 million in 2022, but by May 2024 the balance had dropped to a deficit of $3.65 million.",neither,fact,negative,democrat,fact,negative
e6668c3bab7df09a8b8fcadbb92c400a,54ef3b87b58a956acad60d7c8c68273a,foxnews,Tiffany Henyard enjoyed outfits professionally styled by a fashion expert.,neither,fact,neutral,democrat,fact,neutral
44429cd64a65678aeca633c77c932c16,54ef3b87b58a956acad60d7c8c68273a,foxnews,(stylemebrandon | Instagram/screenshot)Trustees have instituted layoffs and said they are crafting their own budget to try to get the village’s finances in order.,neither,fact,neutral,neither,fact,neutral
c90bdd532a9059139c5de9e7a633bde9,54ef3b87b58a956acad60d7c8c68273a,foxnews,Fox News Digital's Michael Dorgan contributed to this report.,neither,fact,neutral,neither,other,neutral
e2ec9a1e0f6528d65a64027bbc073cc6,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"In campaigning with former congresswoman Liz Cheney, the Harris campaign believes it is making a play for Republicans who can’t stomach former president Donald Trump.",democrat,fact,neutral,both,fact,neutral
1c0ff8b3786c0ecd3eb562011ca23d54,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"On this week’s episode of “Impromptu,” three of our conservative columnists — Megan McArdle, Jim Geraghty and Ramesh Ponnuru — talk about what they are hearing in their circles and wonder whether Vice President Kamala Harris is missing the mark.",neither,fact,neutral,democrat,fact,neutral
97319720959b63e124d8d539d52cbaf8,5a7777e32338f5f39463ba65f838b10d,washingtonpost,Use the audio player or The Post’s “Impromptu” podcast feed to listen to the entire conversation.,neither,other,neutral,neither,other,neutral
823525110baaf6494c6fa30540e335f7,5a7777e32338f5f39463ba65f838b10d,washingtonpost,Podcast episodeJim Geraghty:,neither,other,neutral,neither,other,neutral
76e45116b4332f1277d4e224de27b6a3,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"If you’re a center-right Republican, about the only thing the Harris-Walz campaign is offering that might be of interest to you is support for Ukraine.",republican,opinion,neutral,both,opinion,neutral
5a1fe973a2f2376b2eb0c51761e82279,5a7777e32338f5f39463ba65f838b10d,washingtonpost,And it’s not like Harris talks about the need to support Ukraine at great length in any of her rallies.,democrat,fact,neutral,democrat,borderline,neutral
9be900774271765097efe5f7db281440,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"This is an abortion-focused, we’re-gonna-spend-money-everywhere, very-traditional-liberal-Democrat campaign.",democrat,opinion,neutral,democrat,opinion,negative
d6b6b8586080fbb191d4440dfbbd2a9f,5a7777e32338f5f39463ba65f838b10d,washingtonpost,There’s really not a lot being offered to you in terms of policy.,republican,opinion,negative,republican,opinion,negative
74c29dd6c9a402bd906c36913e91e7b4,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"This is not a Bill Clinton, Democratic Leadership Council, Joe Lieberman type of campaign.",democrat,opinion,negative,democrat,opinion,negative
5c59177fd945aebf21133cf5614334fe,5a7777e32338f5f39463ba65f838b10d,washingtonpost,And if you’re a conservative who’s alienated from the Trump era — by the Trump-style Republican Party — that would peal to you.,republican,opinion,neutral,republican,opinion,neutral
d5891f2f540bb2c0bd92a79bc29ba858,5a7777e32338f5f39463ba65f838b10d,washingtonpost,But that’s not what’s on offer here.,democrat,opinion,negative,democrat,opinion,negative
f8b4f175eddc28c85e0d0436ce84d178,5a7777e32338f5f39463ba65f838b10d,washingtonpost,Ramesh Ponnuru: The Harris campaign has tacked to the center.,democrat,fact,neutral,democrat,opinion,neutral
1cc9e810adbc0717da741ebed82550dc,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"But it’s a very odd tack to the center, which mostly consists of her staff repudiating positions she took during the 2019-2020 presidential primaries without any real explanation of why she has flipped on those issues.",democrat,opinion,negative,democrat,opinion,negative
18139afca3dcecdd904b2b3e0d73ec97,5a7777e32338f5f39463ba65f838b10d,washingtonpost,She has come closer to articulating some kind of explanation for it.,democrat,fact,neutral,democrat,fact,neutral
7df0afe13ee85e3cd53af1cff9c685ad,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"But without that kind of account, it’s just much harder to trust the durability of this moderate shift.",democrat,opinion,negative,democrat,opinion,negative
1f9ec49ca18ab2ce81a60c35fb03400d,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"Follow Megan McArdleMegan McArdle: Yeah, I think it’s clear from her campaign that she wants to be president.",democrat,opinion,neutral,democrat,opinion,neutral
22b02fb6651a85f225b1f92bd2debc2a,5a7777e32338f5f39463ba65f838b10d,washingtonpost,But I don’t think it’s clear that she has reconsidered anything that she did in 2019.,democrat,opinion,negative,democrat,opinion,negative
f6fc72cbcf053a08af59b5eda80fc902,5a7777e32338f5f39463ba65f838b10d,washingtonpost,And I think that a lot of centrist Republicans do have a fear that’s the real Kamala Harris.,republican,opinion,negative,both,opinion,negative
f437769a26bac662e82c9ef0baaadbf3,5a7777e32338f5f39463ba65f838b10d,washingtonpost,And this business of quietly informing a friendly media reporter that “I don’t believe that anymore” — that’s probably not the best tack to take if you want to get Republicans on board.,democrat,opinion,negative,democrat,opinion,negative
a693d4ed20f77251b41fe8b671b5a5dd,5a7777e32338f5f39463ba65f838b10d,washingtonpost,"That said, I was talking to a conservative movement person the other day, and this person quietly admitted that they were not going vote for Harris because they don’t live in a swing state, but that they would probably be hpier if Harris was elected, and said that a lot of people they know feel that way.",republican,fact,neutral,republican,fact,neutral
4fdcdc4908d8b558fafc2f762bcc218a,5a7777e32338f5f39463ba65f838b10d,washingtonpost,Listen to the full conversation here:Podcast episode,neither,other,neutral,neither,other,neutral
71845c08740efa1bdd9928093210cbd0,60b95c5c9bf307b64af7e4254102a488,huffpost,"The late Queen Elizabeth II thought Donald Trump was “very rude” and “particularly disliked” one of his habits, according to claims from a new book.",republican,opinion,negative,republican,opinion,negative
1eac190b0c82e51009ad747432a9bf54,60b95c5c9bf307b64af7e4254102a488,huffpost,"Craig Brown’s A Voyage Around The Queen, which is being serialized in the Daily Mail, suggests the late monarch was irked by the then-U.S. president’s tendency to look over her shoulder while in conversation.",neither,fact,neutral,republican,fact,neutral
ffd11b69a73b1542b91a3fa90554a82a,60b95c5c9bf307b64af7e4254102a488,huffpost,"Reportedly, the queen thought it seemed as though he was “in search of others more interesting.",republican,quote,negative,republican,quote,negative
aa8437a4a8af98d5d80912192e1790b0,60b95c5c9bf307b64af7e4254102a488,huffpost,”,neither,quote,neutral,neither,quote,neutral
0c43ccbccf2695004c5bd7211f8d4dc9,60b95c5c9bf307b64af7e4254102a488,huffpost,"The sovereign, who died in September 2022, hosted Trump during two separate visits to Britain.",neither,fact,neutral,republican,fact,neutral
a230c1d48a3e7c5527eb2d2f35d6efb2,60b95c5c9bf307b64af7e4254102a488,huffpost,"Like all members of the Royal Family, the queen was expected to remain olitical at all times and act as the government’s most effective form of “soft diplomacy.",neither,quote,neutral,neither,quote,neutral
6eed8533f671eed9f2dd88d7802e67f1,60b95c5c9bf307b64af7e4254102a488,huffpost,"”But it seems just “weeks after” one of the former president’s U.K. trips, she supposedly “confided in one lunch guest” about what she really thought of Trump.",republican,borderline,neutral,republican,borderline,neutral
425c987f3b9e60e8a2e4b2862ad8afab,60b95c5c9bf307b64af7e4254102a488,huffpost,"The late Queen Elizabeth and former US President Donald Trump look on during commemorations for the 75th Anniversary of the D-Day landings at Southsea Common, Portsmouth, England, Wednesday, viaBuckingham Palace has not commented on the claim, as it is custom for the royals not to remark on biogrhies.",neither,fact,neutral,republican,fact,neutral
938e63fbc57c22d9723e64c72fa25e0e,60b95c5c9bf307b64af7e4254102a488,huffpost,The reports will come as a blow to Trump who is currently campaigning to be re-elected to the White House.,republican,fact,negative,republican,fact,negative
c6bc04763d0d972f166311a074c8c560,60b95c5c9bf307b64af7e4254102a488,huffpost,"He has regularly spoken of his allegedly strong bond with the late monarch, even telling Fox News that they had a “great relationship.",republican,quote,positive,republican,quote,positive
b501a4c2cf590e4823d547470dfee4e7,60b95c5c9bf307b64af7e4254102a488,huffpost,"”Speaking in 2019, he said: “I think I can say I really got to know her because I sat with her many times and we had automatic chemistry, you understand that feeling, it’s a good feeling.",republican,quote,positive,republican,quote,positive
58ae535e1867df3d2f4d8c8b1338fa4a,60b95c5c9bf307b64af7e4254102a488,huffpost,"”He claimed, “we had a period where we were talking solid, straight, I didn’t even know who the other people at the table were, never spoke to them,” and even added “there are those that say they have never seen the Queen have a better time, a more animated time.",republican,quote,positive,republican,quote,positive
945b454b3add3cdcc71e6c25b63bc6f6,60b95c5c9bf307b64af7e4254102a488,huffpost,"”After protesters campaigned against his 2018 trip – including with a Trump “baby blimp” – the president’s expected state visit was downgraded to a working visit, meaning he had little of the usual pomp and ceremony.",republican,fact,negative,republican,fact,negative
945f77d7b1e1a9849dbd8f9c8a019ee6,60b95c5c9bf307b64af7e4254102a488,huffpost,Trump reportedly broke royal protocol repeatedly during that meeting by walking in front of the Queen and keeping her waiting for 10 minutes.,republican,fact,negative,republican,fact,negative
e0f0a2c8afad033b7ff53858c2f74788,60b95c5c9bf307b64af7e4254102a488,huffpost,But he was allowed a state UK visit the following year – complete with state banquet – and Buckingham Palace said he had been a “model” guest.,republican,fact,neutral,republican,fact,neutral
2de2547f66517437e6e1ad841cd3bc85,6c147f7c40ecbc5277187bed514d7669,usatoday,WASHINGTON -,neither,other,neutral,neither,other,neutral
e6820a9ea29738eb9d8ef58ec19431c4,6c147f7c40ecbc5277187bed514d7669,usatoday,The party votes have been cast: Vice President Kamala Harris is officially the 2024 Democratic presidential nominee — making U.S. history as the first Black woman and first Asian American from a major party to win that designation.,democrat,fact,neutral,democrat,fact,neutral
4a82ce6bf99a6d855affa302b6ab981f,6c147f7c40ecbc5277187bed514d7669,usatoday,"Harris secured the Democratic nomination on Friday afternoon, receiving the majority of votes — at least 2,350 — from her party's delegates, just one day after voting opened.",democrat,fact,neutral,democrat,fact,neutral
ebd3e02d9823e002b12a617c4668597e,6c147f7c40ecbc5277187bed514d7669,usatoday,The Democratic National Committee held a livestream video hosted by Biden campaign aides and DNC chairman Jaime Harrison to mark the occasion.,democrat,fact,neutral,democrat,fact,neutral
adb9606a3766e732b1d3ffed3a8f63e2,6c147f7c40ecbc5277187bed514d7669,usatoday,,neither,quote,neutral,neither,quote,neutral
c01fbaa4500ea49e9621b82419c02b22,6c147f7c40ecbc5277187bed514d7669,usatoday,"I am honored to be the presumptive Democratic nominee for President of the United States,"" Harris said moments after she passed the delegate threshold during a Democratic party-sponsored livestream phone call.",democrat,quote,positive,democrat,quote,positive
a28a55c591f5b7547c87e3ed6a76b66a,6c147f7c40ecbc5277187bed514d7669,usatoday,"""Your dedication cannot be overstated.",neither,quote,positive,democrat,quote,positive
b227cbd1068881362433d9d031216985,6c147f7c40ecbc5277187bed514d7669,usatoday,Your dedication to our country.,neither,quote,positive,democrat,quote,positive
e725080cd3342cb7db44c12098202e3b,6c147f7c40ecbc5277187bed514d7669,usatoday,I know we all feel this way so strongly.,neither,quote,positive,democrat,quote,positive
8e7bd955348de9a8b39fe86b7446296d,6c147f7c40ecbc5277187bed514d7669,usatoday,"We love our country, we believe in the promise of America, and that's what this campaign is about.",neither,quote,positive,democrat,quote,positive
962e621a39a69b418e6ea16c6edfdf53,6c147f7c40ecbc5277187bed514d7669,usatoday,"Harris said she will officially accept the nomination next week, once the virtual voting period concludes on Monday.",democrat,fact,neutral,democrat,fact,neutral
75799c52256a7a009d6defa4594296be,6c147f7c40ecbc5277187bed514d7669,usatoday,"She added that she's looking forward to the Democratic National Convention that begins Aug. 19 in Chicago to ""have an opportunity to celebrate this historic moment together.",democrat,quote,positive,democrat,quote,positive
5ed633612cca0b80d8e8fee58d4cd4be,6c147f7c40ecbc5277187bed514d7669,usatoday,"Harris, 59, catulted to the top of the ticket after President Joe Biden dropped out of the presidential election on July 21.",democrat,fact,neutral,democrat,fact,neutral
7689b33e9cc81990995cd750c60f0c5b,6c147f7c40ecbc5277187bed514d7669,usatoday,"Harris will go on to face Republican presidential nominee Donald Trump, the 45th president, in November.",both,fact,neutral,both,fact,neutral
78237abe7536c1ca9d9d59ba4a0f5148,6c147f7c40ecbc5277187bed514d7669,usatoday,"Vice President Harris quickly gained the backing of top leaders in her party, including Biden, former President Barack Obama and former First Lady Michelle Obama, Senate Majority Leader Chuck Schumer, House Minority Leader Hakeem Jeffries, and former House Speaker Nancy Pelosi.",democrat,fact,neutral,democrat,fact,neutral
e8697b16f7e9bb9041ad02fd574def1b,6c147f7c40ecbc5277187bed514d7669,usatoday,She's also been raking in record-breaking donations less than two weeks into her candidacy.,democrat,fact,neutral,democrat,fact,neutral
1edc6d9be839eac7e6112c22fb6d4685,6c147f7c40ecbc5277187bed514d7669,usatoday,The DNC began a virtual roll call on Thursday at 9 a.m. for delegates to vote for Harris as the party’s candidate.,democrat,fact,neutral,democrat,fact,neutral
4e42f6858d12a081a3f02032fbcad14e,6c147f7c40ecbc5277187bed514d7669,usatoday,"Delegates still have until the deadline on Monday, Aug. 5 at 6 p.m.",democrat,fact,neutral,democrat,fact,neutral
0c615b06d9d3f1d5f8c125851ada2ecf,6c147f7c40ecbc5277187bed514d7669,usatoday,ET to return their ballots.,democrat,fact,neutral,democrat,fact,neutral
f3989bde3429333a3d1b457aa0fc9381,6c147f7c40ecbc5277187bed514d7669,usatoday,"“I am so proud to confirm that Vice President Harris has earned more than a majority of votes from all convention delegates and will be the nominee of the Democratic Party,” Harrison said during the livestream.",democrat,quote,positive,democrat,quote,positive
bcb774113d2a330ace4ba98ea4804b59,6c147f7c40ecbc5277187bed514d7669,usatoday,"He added: “Today, my friends, is special because we can proudly say that we will have the first woman of color at the top of a major party ticket.",democrat,quote,positive,democrat,quote,positive
338da359bc738717afb2706a740e4464,6c147f7c40ecbc5277187bed514d7669,usatoday,"”Even before voting opened, Harris had accumulated more than enough delegate support to win the nomination.",democrat,quote,neutral,democrat,quote,neutral
331e81f043e4e413273ab78210be22a7,6c147f7c40ecbc5277187bed514d7669,usatoday,Harris is expected to announce a vice presidential candidate before she is scheduled to pear in Philadelphia on Tuesday with her highly anticipated running mate.,democrat,fact,neutral,democrat,fact,neutral
f05f061efee32d1f1cb580e25c5adc46,6c147f7c40ecbc5277187bed514d7669,usatoday,"Additional stops next week for the duo are planned for western Wisconsin, Detroit, Raleigh, N.C.; Savannah, Ga.; Phoenix and Las Vegas.",democrat,fact,neutral,democrat,fact,neutral
8426f11ec9c8b39d30fecd64995d88f2,6c147f7c40ecbc5277187bed514d7669,usatoday,The DNC imposed an Aug. 7 deadline to virtually confirm the party's presidential and vice presidential nominees ahead of the Democratic National Convention later this month.,democrat,fact,neutral,democrat,fact,neutral
195a462c9aa9849fb71b561b0189be3e,6c147f7c40ecbc5277187bed514d7669,usatoday,"With less than 100 days until the election, the race between the two candidates is heating up.",both,fact,neutral,both,fact,neutral
a97b95286e177163e09f51cbc74d6d9d,6c147f7c40ecbc5277187bed514d7669,usatoday,"Trump, the Republican nominee, and Harris are in a dead heat in several competitive, battleground states.",both,fact,neutral,both,fact,neutral
4a07dc071875894683b927362de1b164,6c147f7c40ecbc5277187bed514d7669,usatoday,The former president has come out swinging against the Democratic candidate.,republican,fact,negative,republican,fact,negative
c45eef0c23cc929e64a7d5c62b87ae69,6c147f7c40ecbc5277187bed514d7669,usatoday,"During a combative interview on Wednesday at the National Association of Black Journalists annual conference, Trump used racist rhetoric towards Harris, questioning her racial identity.",republican,fact,negative,both,fact,negative
878e182acaa80aa2375afcdc28e755fc,6c147f7c40ecbc5277187bed514d7669,usatoday,"Harris, who slammed Trump's remarks, is Black, and of South Asian descent.",democrat,fact,neutral,both,fact,neutral
1f836b4d6f2e821c2b689181d352e8f5,6c147f7c40ecbc5277187bed514d7669,usatoday,Harris is facing an uptick in racist and misogynistic attacks after she became the leading candidate for the Democrats.,democrat,fact,negative,democrat,fact,negative
0f4fa345133b6b1388707c776a11acc3,6c147f7c40ecbc5277187bed514d7669,usatoday,"Trump and GOP allies have labeled Harris as a “DEI candidate” — a talking point using the acronym for diversity, equity and inclusion that conservatives are using to disqualify people of color or women who ascend to positions of power and influence.",republican,fact,negative,both,fact,negative
5e63d590a0bf65249b07033e23505a13,6c147f7c40ecbc5277187bed514d7669,usatoday,"Days after Harris became the Democratic candidate, a video of Sen. JD Vance, Trump’s running mate, resurfaced that implied Harris was among top Democrats who were “childless cat ladies who are miserable at their own lives and the choices that they’ve made.”",republican,quote,negative,both,quote,negative
