article_id,cluster_id,publisher,theme,title,url,human_choice
bfb7f21baae0153529c6ef907d9a21de,6532068b8610b826fe1b9ee3e67d5323,apnews,Fewer than 3 articles,"Ina Garten, the Barefoot Contessa, looks back in memoir 'Be Ready When the Luck Happens'",https://apnews.com/article/barefoot-contessa-ina-garten-book-0c1047f38386a620a846507472a7f503,None of the above
b9f6072c88a79145211075ed510e52b1,7455b47ed48215d133bafd2a52ae17b1,foxnews,Fewer than 3 articles,'Economy way better under Trump': Black voters share if they were better off 4 years ago,https://www.foxnews.com/media/economy-way-better-under-trump-black-voters-share-were-better-off-4-years-ago,None of the above
f6a0879f0312f8db86cf9849c3af5303,e3cc7fab446174b16f265eb670d57b03,washingtonpost,Fewer than 3 articles,How ‘obesity first’ health care is transforming medicine,https://www.washingtonpost.com/opinions/2024/10/01/obesity-first-health-care-semaglutide-wegovy-ozempic/,None of the above
9e6230d8ae7f6dbad20d81920f2d1948,492654070103dcb7a0779241bfa9d732,foxnews,Fewer than 3 articles,Georgia star Carson Beck's girlfriend torches trolls who criticized QB's looks: 'S--- just fires me up',https://www.foxnews.com/sports/georgia-star-carson-becks-girlfriend-torches-trolls-who-criticized-qbs-looks-s-just-fires-me-up,None of the above
88785413ff53fd7dcb8ddcf06617f77c,0d3865479e52b4a2061d73d8287bb966,foxnews,Fewer than 3 articles,Elon Musk compares Newsom to 'The Joker' after voter ID requirements banned in California,https://www.foxnews.com/politics/elon-musk-compares-newsom-to-the-joker-after-gov-banned-voter-id-requirements-in-california,None of the above
6f94008fd81210ffb3db9f40c94387ca,79edd2d7fe097802e4ea605c6933c456,cnn,Fewer than 3 articles,Italy and Switzerland have agreed to shift their shared border in the Alps. Hereâ€™s why | CNN,https://www.cnn.com/2024/10/01/climate/melting-glaciers-border-switzerland-italy/index.html,None of the above
8de5f6f5411b73f8efafe6b13457f185,9176c143fb4099294bc5db550d947961,cnn,Fewer than 3 articles,Analysis: What to expect in the sprint to Election Day â€“ and beyond | CNN Politics,https://www.cnn.com/politics/election-2024-key-dates-dg/index.html,None of the above
55fb886ea4ef8ff10bce42b971bda06d,525c708f2459f9f98e96d94e2f2fdf73,apnews,Fewer than 3 articles,"Outside lights are deadly to birds, especially this time of year",https://apnews.com/article/birds-exterior-lighting-collisions-b4c164f25f86b56186d1d08bff6c1fa9,None of the above
67b556bebf83379c910ed219adf131cf,a89ad0b263a33b6c2cedd8b5abdb27fb,apnews,Fewer than 3 articles,Major League Baseball scraps criticized All-Star Game uniforms and goes back to team jerseys,https://apnews.com/article/mlb-allstar-game-uniforms-8f3891854c6aab41e02a8a08c4263ea2,None of the above
07c28a3dc41f1a12329f43899be6b214,763742945e7e73dbd0804e29bb811b51,apnews,Fewer than 3 articles,Yemen's Houthi rebels launch drone boat that hits ship in Red Sea as missile strikes another,https://apnews.com/article/yemen-houthi-rebels-red-sea-attacks-israel-hamas-war-2faa48176d4f773003b6a4a3ad5ca73d,None of the above
e1b05a25f1ae58f5064972943abed887,e9cc4f00ad05ec8a21368dd6110f9742,apnews,Fewer than 3 articles,How one preschool uses PAW Patrol to teach democracy,https://apnews.com/article/preschool-voting-democracy-education-paw-patrol-adccecd533294838bbb2cb08fcd41258,None of the above
4ca0aa9edcb26bc6e646999068d4454d,e53716d09e9effb93f84ec2a5668ae86,apnews,Fewer than 3 articles,NASA's Webb telescope detects traces of carbon dioxide on the surface of Pluto's largest moon,https://apnews.com/article/pluto-moon-charon-nasa-james-webb-d20c542908e32e9c5c7f41538dac4640,None of the above
d2e449fd4624e2c06069f8d5ee3e4e72,ea6e9c9137be8bd30a40f22f0585deb5,apnews,Fewer than 3 articles,Another top aide to New York City mayor quits in wake of corruption indictment,https://apnews.com/article/nyc-mayor-eric-adams-3613e485989f57a4c1eaf8643fe57cac,None of the above
10b0d1fc79f850bd4f320f35a268984c,e253405bc02cd82749e88c130657db96,foxnews,Fewer than 3 articles,Biden has ‘privately complained’ about how quickly Democrats have moved on from him: report,https://www.foxnews.com/media/biden-has-privately-complained-about-how-quickly-democrats-have-moved-from-him-report,None of the above
bf11798b72c2d52b20a9e9905ee88b88,68ea75b3491601f8d7103d95e59ea990,apnews,Fewer than 3 articles,DreamWorks Animation at 30: Painting a bright path forward with ‘The Wild Robot’,https://apnews.com/article/dreamworks-anniversary-wild-robot-eb819b366624c43170eabb7b1193a577,None of the above
39b066797fa0b163a1e94489f86110ac,775d67390c8396d61756a265b79afb99,apnews,Fewer than 3 articles,"Offering a dose of healing, curious beluga whales frolic in a warming Hudson Bay",https://apnews.com/article/beluga-whales-climate-change-hudson-bay-social-e8148924d3f3455afd9bfc465dd58543,None of the above
3008621d6356293325b618768544f65a,b9d1f26d557f7591c2c0fe3605d215fb,apnews,Fewer than 3 articles,Arkansas sues YouTube over claims that the site is fueling a mental health crisis,https://apnews.com/article/youtube-google-arkansas-lawsuit-youth-mental-health-a8087ff8b99c9452f01ae42417338120,None of the above
74b06cee5263ff7b46aa6a512cf8f648,eef21283ca0f0659e8bac8bbebe33681,nytimes,Fewer than 3 articles,Adams Accuses Prosecutors of Leaking Investigation Details to News Media,https://www.nytimes.com/2024/10/01/nyregion/eric-adams-prosecutors-leaks.html,None of the above
fe3fdef4e874f9b96ebf8949da46777d,261d0e81e8f30160422d98ba34c31799,nytimes,Fewer than 3 articles,"In Ukraine, a Long Battle for Vuhledar Nears a Sudden End",https://www.nytimes.com/2024/10/01/world/europe/ukraine-russia-war-donetsk-vuhledar.html,None of the above
3f138b2057879a86fe6a47a746259d35,b27cb97181032033fd90cd5d5849c9bd,usatoday,Fewer than 3 articles,Exclusive: Watch the rousing trailer for Disney+'s 'Music by John Williams',https://www.usatoday.com/story/entertainment/movies/2024/10/01/exclusive-trailer-music-by-john-williams/75449330007/,None of the above
e705d3df728a40bdebf67117be511f3f,51725f53531bf79d8f39c6ced5e05d3c,usatoday,Fewer than 3 articles,Usha Vance is a 'spirit guide' to husband JD and has evolved with him on Trump.,https://www.usatoday.com/story/news/politics/elections/2024/10/01/usha-vance-jd-wife-trump-views/75352169007/,None of the above
1ddc82a574d2614a4fc6aef672ee74b9,54cd2f74138c8c46219e8c5fd24476ae,apnews,Fewer than 3 articles,"Christmas starts in Venezuela, but the festive mood is nowhere to be found",https://apnews.com/article/venezuela-christmas-maduro-election-repression-70c691563a257284d6a5a056bafac452,None of the above
e2d9af79865b32c087ede8fef1ab4d1d,7550a18d15a667a084280b035a62052e,washingtonpost,Fewer than 3 articles,"Finding help to get sober is hard. In Kentucky, it’s even harder as a mom.",https://www.washingtonpost.com/nation/2024/10/01/kentucky-addiction-maternal-mortality-abortion,None of the above
d80d55e72adecfa514d263b3462ac4f8,8e8ed6371b1dc8bd8b149697bbafa3be,washingtonpost,Fewer than 3 articles,Mount Everest is having a growth spurt. Here’s what’s behind it.,https://www.washingtonpost.com/climate-environment/2024/09/30/everest-growing-uplift,None of the above
631404cec10a31122fc45aa20e31fe65,9327159f43be21d8b7a2060becc8d84a,huffpost,Fewer than 3 articles,JD Vance Is An Anchor For Donald Trump And The New Right,https://www.huffpost.com/entry/jd-vance-is-an-anchor-for-donald-trump-and-the-new-right_n_66fc117ee4b0ccc050c4b4a6,None of the above
d95fdcde418f01370dcfb61cb3960cd7,5791c41e0ae259dd5bbc9b8f08f47726,foxnews,Fewer than 3 articles,"Jean-Pierre says ICE data showing 13,000 illegal immigrant murder convicts are in US is 'confusing' Americans",https://www.foxnews.com/media/jean-pierre-says-ice-data-showing-13000-illegal-immigrant-murder-convicts-us-confusing-americans,None of the above
61dce81a24fd26817df157ae2c605156,3941e0038d555513f2b5e666040ac38b,theguardian,Fewer than 3 articles,Industry season three review – TV’s wildest drama is more thrilling than ever,https://www.theguardian.com/tv-and-radio/2024/oct/01/industry-season-three-review-tv-wildest-drama-is-more-thrilling-than-ever-bbc,None of the above
9d96d346493d324d16e4d14204c69522,7b2d28c95b20bb8c0d19052f521e8d29,wsj,Fewer than 3 articles,Trump Amps Up Rhetoric to Keep Immigration at Center of Election - WSJ,https://www.wsj.com/politics/policy/trump-amps-up-rhetoric-to-keep-immigration-at-center-of-election-37ce53da,None of the above
d1e57f70c7c40a069f375301a7ea4cd2,9ba6f349b8a408c5ec4d0da0a43192ab,wsj,Fewer than 3 articles,Surveillance Parents Face the Ultimate Firewall: Freshman Year - WSJ,https://www.wsj.com/lifestyle/helicopter-parents-college-freshman-ac32970f,None of the above
9c2636f4728e7437debe7f82a3d7bc3a,d2eb2033586ab653c6b0e46826efc04a,wsj,Fewer than 3 articles,Nike’s Sales Are in a Funk. It’s Working Off a Jordan Hangover. - WSJ,https://www.wsj.com/business/earnings/nike-sales-nke-q1-earnings-report-2025-b142ac6d,None of the above
f056d38e12ccc0091a3b3dc2f271b37b,bbf7432a06813946dfdd5d4868d1f9fe,breitbart,Fewer than 3 articles,Report: Taylor Swift Loses 2 Million Spotify Listeners After Kamala Harris Endorsement,https://www.breitbart.com/politics/2024/10/01/report-taylor-swift-loses-2-million-spotify-listeners-after-kamala-harris-endorsement,None of the above
457612ec12fefa3d302fe503a322ec66,da64a6cd28423fa9c507013b90ccd129,breitbart,Fewer than 3 articles,Fact Check: Walz Claims the Immigration Bill Failed Because of Trump,https://www.breitbart.com/politics/2024/10/01/fact-check-walz-claims-the-immigration-bill-failed-because-of-trump,None of the above
f4ce638074c819d5af13e1ef63fdd081,6e912c5887f14931a9015ca9b2069252,breitbart,Fewer than 3 articles,"Vance: Past Opinions of Trump Were 'Wrong', I 'Believed' Media's Lies",https://www.breitbart.com/politics/2024/10/01/vance-admits-past-opinions-trump-wrong-believed-media-lies,None of the above
6b80a707f6af998ad4ff1908d4b2a408,4a0173f4b0a6a5524b66169b18b940c7,breitbart,Fewer than 3 articles,Fact Check: Vance Correctly Says No Major Global Conflict Under Trump,https://www.breitbart.com/politics/2024/10/01/fact-check-vance-correctly-says-no-major-global-conflict-broke-out-under-trump-admin,High-Stakes Vice Presidential Debate: Vance vs. Walz
44d6fab7d474b0cffc40148554fdcdb3,d39c4d0acd349b85a2de9cf6bb2e1dca,breitbart,Fewer than 3 articles,Fact Check: CBS Moderator Claims 'Iran Is Weakened' Under Biden-Harris,https://www.breitbart.com/politics/2024/10/01/fact-check-cbs-moderator-claims-iran-is-weakened-under-biden-harris,None of the above
518a6c24124bc9ea72e1145b49b8d14a,299dfa734bd653e65073944afebb6476,apnews,Fewer than 3 articles,Historic ship could soon become the world's largest artificial reef,https://apnews.com/article/united-states-historic-ship-artificial-reef-florida-c9a58bd7182b2f576706598a88338bc1,None of the above
bbfb9cbc6ed686c37cf33790005ff32c,3b45540500a779fe13a6dc2851e0b9ea,apnews,Fewer than 3 articles,"Atlanta rapper Rich Homie Quan died from an accidental drug overdose, medical examiner says",https://apnews.com/article/rapper-rich-homie-quan-atlanta-724d2307f46db72360650712503fdff1,None of the above
d389ac05e93795686cd726d419cf0664,3081e447240fbe324103f4cdd55f2350,apnews,Fewer than 3 articles,Bills' Von Miller suspended by NFL for 4 games for violating personal conduct policy,https://apnews.com/article/bills-von-miller-suspended-2c434b3358dd698a0dbce5266ee5667f,None of the above
3cc5fbc955c3f8f90f26bac41bd10d78,e5a516ee503c1b9f055679ba7e3a5dea,cnn,Fewer than 3 articles,"How bullet trains changed rail travel, black plastic concerns, keys to strong relationships: Catch up on the dayâ€™s stories | CNN",https://www.cnn.com/2024/10/01/us/5-things-pm-october-1-trnd/index.html,None of the above
d3fd410969c252f48fd30859590af86b,1639c8a3e57671d53c4879bed074280f,apnews,Fewer than 3 articles,Ex-leaders of a Penn State frat will spend time in jail for their roles in a hazing death,https://apnews.com/article/penn-state-fraternity-hazing-timothy-piazza-sentencing-8e9ecc68df7b262513097ccae62e0176,None of the above
c108c1fb67f22608fea496ecefecc394,3e08ee0adc663edb2b068ed43ac08768,cnn,Fewer than 3 articles,Fact check: Vanceâ€™s promise to cover people with preexisting conditions | CNN Politics,https://www.cnn.com/2024/09/30/politics/vance-obamacare-pre-existing-conditions/index.html,High-Stakes Vice Presidential Debate: Vance vs. Walz
c17217c238d75c30576568508fb843be,88454de2efa4983d4142db9c7ad2b443,foxnews,Fewer than 3 articles,"Pennsylvania survey finds Harris leading Trump narrowly, identifies her 'biggest weakness,' pollster says",https://www.foxnews.com/politics/pennsylvania-survey-finds-harris-leading-trump-narrowly-identifies-her-biggest-weakness-pollster-says,None of the above
ac266b4c5e4d9bf2b3c46e7256e5761e,baf9a36a06d54c8fb189d9c6e67bc704,foxnews,Fewer than 3 articles,‘Brady Bunch’ star Maureen McCormick ‘happy to be sober’ after battling drug addiction: ‘It gets better',https://www.foxnews.com/entertainment/brady-bunch-star-maureen-mccormick-happy-sober-battling-drug-addiction,None of the above
e261ca1c5270179478a3f13ba5c59542,476887f822b42c9946d1b2a5be8d2fe1,theguardian,Fewer than 3 articles,Ukraine war briefing: Anger in Moscow over ‘disgrace’ of huge spending on war,https://www.theguardian.com/world/2024/oct/02/ukraine-war-briefing-moscow-pensioner-outrage-at-disgrace-of-huge-spending-on-war,None of the above
8888ab535d7e5121552c154c3134a843,49b4130c514ef058107c5cf08fed3af5,usatoday,Fewer than 3 articles,7 Counties in 7 Days: A cross-country road trip to 7 key places in the battle for president,https://www.usatoday.com/story/news/politics/elections/2024/09/30/meet-7-swing-counties-could-decide-americas-next-president-kamala-harris-donald-trump-2024-election/75362851007,None of the above
89e0bfe168e37e998b80d58af9cf98cc,b54f283eb8dc3ce3c691114954d074e0,nytimes,Fewer than 3 articles,What Tim Walz’s Time in Minnesota Says About How He Governs,https://www.nytimes.com/2024/10/01/us/tim-walz-minnesota-administration.html,None of the above
ab50f76e97709751d07f7b70d7d0c8aa,8d80f15f53cf5628456f5c7a5b866bd0,theguardian,Fewer than 3 articles,Overcharged for substandard housing: untold story of Haitians in Springfield,https://www.theguardian.com/us-news/2024/oct/01/haitians-springfield-ohio-housing,None of the above
0215935cdeb9d8a92cbda9d0f92c18e7,0e91d85709a42f1698680d8cfe217851,washingtonpost,Fewer than 3 articles,Man who fired 32 rounds at Cuban Embassy to be freed after insanity plea,https://www.washingtonpost.com/dc-md-va/2024/10/01/alazo-cuban-embassy-shooting-release,None of the above
d00801f867056eee4450401ece1b91cc,c129dd3e8bdce52fedd12d648a7ae7dd,washingtonpost,Fewer than 3 articles,Cable is dying. Streaming is the new cable. It’s all getting worse.,https://www.washingtonpost.com/technology/2024/10/01/cable-tv-dying-streaming-price-increases,None of the above
45c2f6836b5ce3660ba446543b1f6ee1,399d86ea07f64d788de656cc674414b6,washingtonpost,Fewer than 3 articles,What ‘Star Trek’ references give you pause? I was taking your jokes.,https://www.washingtonpost.com/opinions/2024/10/01/alexandra-petri-live-chat,None of the above
152f38e75496330b74554c61ca12cfee,6baa83772548a5564b51b58d1c425ce2,foxnews,Fewer than 3 articles,Vance-Walz Debate Chat: Join America's conversation here!,https://www.foxnews.com/forum/watch-vp-debate-2024,High-Stakes Vice Presidential Debate: Vance vs. Walz
b948406319a09a16cb98d7438a5cd5b7,3a896be85c584942f3bfc1f229e1d376,usatoday,Fewer than 3 articles,"All smiles, Prince Harry returns to the UK for children's charity event",https://www.usatoday.com/story/entertainment/celebrities/2024/10/01/prince-harry-return-uk-wellchild-awards/75464335007/,None of the above
703ad1601165d9afc39ef0c5862b771b,7feb16217b6a9681f4abcabca9528f23,foxnews,Fewer than 3 articles,Amazon Prime Big Deal Days: 12 early electronic deals that are too good to miss,https://www.foxnews.com/lifestyle/electronic-deals-amazon-prime-big-deal-days,None of the above
d4a8f95b1ba37cfe79334500c5109714,36dc2343df0857554cec4f9e2ad3e6fe,breitbart,Fewer than 3 articles,Fact Check: Walz Claims Trump Lost a Trade War with China,https://www.breitbart.com/economy/2024/10/01/fact-check-walz-claims-trump-lost-a-trade-war-with-china,None of the above
de46f61276ea3e206fad6eaf3c116c1a,254c098ee90c2a02295244ed6cd45ae8,washingtonpost,Fewer than 3 articles,Malcolm Gladwell’s new book rehashes ‘The Tipping Point’,https://www.washingtonpost.com/books/2024/10/01/malcolm-gladwell-revenge-tipping-point-review/,None of the above
bab71a2bea613d60a6c3486e392a6944,5d4150c71812bb683b281babcad424e4,apnews,Fewer than 3 articles,"Hair found in truck helps police identify suspect in 1995 disappearance of Morgan Nick, 6",https://apnews.com/article/morgan-nick-missing-suspect-billy-lincks-arkansas-4e8ac90eef21aab9d0665817f8000979,None of the above
9365a7f2ca70aaa928122c03c21beb63,2dcc49f42179a01c2eab43d651e68f67,breitbart,Fewer than 3 articles,Fact Check: Walz Falsely Claims Trump Hasn't Paid Taxes in 15 Years,https://www.breitbart.com/politics/2024/10/01/fact-check-walz-falsely-claims-trump-hasnt-paid-taxes-in-15-years,High-Stakes Vice Presidential Debate: Vance vs. Walz
302820cb5f0b46952762447e1975f84c,1500636272ee16933705e3facdff4a24,wsj,Fewer than 3 articles,Auto Sales Idling as Prices Remain High - WSJ,https://www.wsj.com/business/autos/auto-sales-idling-as-prices-remain-high-c4674e67,None of the above
9dd212855dbf2c1a333dbd32b3071c09,8777adb9d9ca527eb982506bf143168c,wsj,Fewer than 3 articles,Exclusive | Republicans Deploy Cash to Crack Democrats’ Blue Wall in …,https://www.wsj.com/politics/elections/republicans-deploy-cash-to-crack-democrats-blue-wall-in-senate-b8a3dd6f,None of the above
b9fce628fce8f0569eaab0c184886c1a,7451916c9effbbf0a9fb5207fdf0cd85,wsj,Fewer than 3 articles,Wealthy GOP Candidates Face Rough Homecomings - WSJ,https://www.wsj.com/politics/elections/dave-mccormick-pennsylvania-senate-race-election-2024-d9c032f6,None of the above
ca77d0d775dd7f5bde90d1df4c516461,906ab2ee60a2be1998bc7c72be4064c7,washingtonpost,Fewer than 3 articles,Royals do the little things to put the Orioles on the brink,https://www.washingtonpost.com/sports/2024/10/01/orioles-royals-wild-card-bobby-witt-jr,None of the above
ae293a042f3f62ec1919584b476faf0d,8b0bb29fcc1a850ea8cee4c7fcda4191,washingtonpost,Fewer than 3 articles,Growth is crucial. Neither candidate has a good enough plan.,https://www.washingtonpost.com/opinions/2024/10/01/trump-kamala-harris-economy-growth,None of the above
34392dbbbbc6ac233b9f6e1c2f02b64a,adaceee20e8a1ef4871daf1916b91891,washingtonpost,Fewer than 3 articles,"A pianist, a shaman, a pacifist: Faces of the suffering in Putin’s prisons",https://www.washingtonpost.com/world/2024/10/01/russia-prisoners-pavel-kushnir-torture,None of the above
7e9d64aeaf8f69eced1b42c814244da6,dddee38ea88e4abd57bc24d6029310e8,washingtonpost,Fewer than 3 articles,"Joel Fleishman, philanthropy scholar and university leader, dies at 90",https://www.washingtonpost.com/obituaries/2024/10/01/joel-fleishman-dead-duke-sanford,None of the above
1fe90abfd2b359ad29b36981243845d0,47cd80dbc6222b0e7b1396d0c6f750d9,washingtonpost,Fewer than 3 articles,"Trump mixes up words, swerves among subjects in off-topic speech",https://www.washingtonpost.com/politics/2024/10/01/trump-wisconsin-swerves-subjects,None of the above
0819667f66ce9d09bba73762cd9fbeb1,bbd3758f1c985b2e939eb653a2a53c57,washingtonpost,Fewer than 3 articles,Don’t chicken out of eating lab-made meat. It could change the world.,https://www.washingtonpost.com/opinions/2024/10/01/lab-grown-meat-taste-test-chicken,None of the above
df3ca31968cbaddc33b7a56185a1e238,85a91ea2e32cd534e80d005f3e25390d,washingtonpost,Fewer than 3 articles,Humane Society Legislative Fund endorses Kamala Harris,https://www.washingtonpost.com/style/power/2024/10/01/humane-society-kamala-harris-endorsement,None of the above
164b6c8bffb9715cfd5bb97447f8d35c,819cd40e57a053873cbc6fa46fdae615,usatoday,Fewer than 3 articles,"An 'October surprise' could still spell trouble for Kamala Harris, Hillary Clinton warns",https://www.usatoday.com/story/news/politics/elections/2024/10/01/october-surprise-trump-harris-election-hillary-clinton-warning/75464000007,None of the above
c240154dc3d1f6cf60dab67f4d0fe5e5,7af35c360288a2023896e48730db6899,usatoday,Fewer than 3 articles,"The 'girl dinner,' 'I'm just a girl' memes were fun, but has their moment passed?",https://www.usatoday.com/story/life/health-wellness/2024/10/01/girl-dinner-im-just-a-girl-reinforce-gender-stereotypes/75465737007,None of the above
07223ed4ca12a2119f9ee691ef99a752,5860cea6060f1673024efdb0adf16471,apnews,Fewer than 3 articles,"Florida enacts tough law to get homeless off the streets, leaving cities and counties scrambling",https://apnews.com/article/florida-homeless-ban-poverty-a70d27efb0ec5f41bfb3d6c2facc8f84,None of the above
720b06e2b7b454ece498b544490fb1a8,0fc5ad208e99e65cddd313a5469630de,apnews,Fewer than 3 articles,Reporter Taylor Lorenz exits Washington Post after investigation into Instagram post,https://apnews.com/article/taylor-lorenz-tech-journalism-washington-post-leave-028472143fb8b7d4fb21578403327981,None of the above
3fea4a88d4e909e19f5546c6437dcba8,3f2362a7165e9a675b5f8812d8c91a90,breitbart,Fewer than 3 articles,Fact Check: JD Vance Says Harris Let 'Record Levels' of Fentanyl into U.S.,https://www.breitbart.com/2024-election/2024/10/01/fact-check-jd-vance-claims-kamala-harris-let-record-levels-of-fentanyl-into-u-s-communities,High-Stakes Vice Presidential Debate: Vance vs. Walz
deefa8c87693e2d7a9959ec712f69f88,f770544b7a05e5e92cc1c20819fe802c,cnn,Fewer than 3 articles,Georgia judge signals a need to clarify â€˜vagueâ€™ new election certification rule | CNN Politics,https://www.cnn.com/2024/10/01/politics/georgia-judge-signals-a-need-to-clarify-vague-new-election-certification-rule/index.html,None of the above
7bcfe671c57f4b504e0ecc2bab1be754,3be83b0bf9e036920e06d85922562ed9,cnn,Fewer than 3 articles,Analysis: The unexpected gender dynamic shaping the 2024 election | CNN Politics,https://www.cnn.com/2024/10/01/politics/trump-women-protector-gender-divide-analysis/index.html,None of the above
20c6b25f0c711a59518f326ececcbc5e,93fcd9217875acebcb3162794ae06d03,cnn,Fewer than 3 articles,Spooky season watch guide: 13 movies and TV series sure to freak you out heading into Halloween | CNN,https://www.cnn.com/2024/10/01/entertainment/spooky-season-watch-guide/index.html,None of the above
476be7be18f209a23faa6b5dd0d13663,daf9f34d6319ac8bc1c6d6319915c3d0,cnn,Fewer than 3 articles,Latest CNN â€˜Road to 270â€™ map sees small but consequential move in Harrisâ€™ direction | CNN Politics,https://www.cnn.com/2024/10/01/politics/presidential-election-270-electoral-votes/index.html,None of the above
55fe22263c239368d6c446ef16f4a0be,cacee6e0d3250961379607ad07334d0f,breitbart,Fewer than 3 articles,Dennis Prager Confronts Candace Owens on Antisemitism in 15-page Letter,https://www.breitbart.com/politics/2024/10/01/dennis-prager-confronts-candace-owens-on-antisemitism-in-15-page-letter,None of the above
f555709f9588bac5707d20b1be671137,886c10613b8afc201d68636d5a6f17cc,breitbart,Fewer than 3 articles,Donald Trump: I Would Not Support a Federal Abortion Ban,https://www.breitbart.com/politics/2024/10/01/donald-trump-during-vice-presidential-debate-everyone-knows-i-would-not-support-federal-abortion-ban,None of the above
b347c40d9d896081790b5f522191361b,aa148828b264069a656d8083741a2e37,breitbart,Fewer than 3 articles,Fact Check: Tim Walz Repeats False Claim About Pregnancy Monitor,https://www.breitbart.com/politics/2024/10/01/fact-check-tim-walz-repeats-false-claim-about-pregnancy-monitor,High-Stakes Vice Presidential Debate: Vance vs. Walz
75810da0fe71db93f12d173559feba18,0c2328a717c1a861909e2eeeee2dea59,breitbart,Fewer than 3 articles,Whoopi Goldberg: 'Is the GOP Brain Dead?' They Act Like Trump Is In Charge,https://www.breitbart.com/politics/2024/10/01/whoopi-goldberg-is-the-gop-brain-dead-they-act-like-trump-is-in-charge,None of the above
6b2792c1d76e06364a41bb25a116a280,c6b4a6b410de8faaa0cc94debb5ded9f,breitbart,Fewer than 3 articles,Fact Check: JD Vance Says Reshoring Manufacturing Is Good for Environment,https://www.breitbart.com/politics/2024/10/01/fact-check-jd-vance-says-reshoring-american-manufacturing-is-good-for-the-environment,Escalating Conflicts and Political Debates Amid Natural Disasters
d3186b788e83e0c1db0053fa0d74cd87,0d0b988c4a26d04dd0cb9c7ec7871abd,foxnews,Fewer than 3 articles,NBC’s ‘SNL’ roasted for mocking assassination attempts against Trump: ‘Activism masquerading as comedy’,https://www.foxnews.com/media/nbcs-snl-roasted-for-mocking-assassination-attempts-against-trump-activism-masquerading-as-comedy,None of the above
a7f0f2ff83b34cd9c29fa9ccf62b2ffd,ea1c449b3d996349cfc08cfa5d7c0a92,washingtonpost,Fewer than 3 articles,Harris is reimagining Democrats’ approach to immigration,https://www.washingtonpost.com/opinions/2024/10/01/democrats-harris-border/,None of the above
31411c829aaebc33a19a1d1d0e685c26,0ff2726da9e665ae92cc44c63de2f126,foxnews,Fewer than 3 articles,Ariana Grande admits she 'sometimes' doesn't like her fans,https://www.foxnews.com/entertainment/ariana-grande-admits-sometimes-doesnt-like-fans,None of the above
de2fd1ec11f1fd6e5d7057da723c0307,fd5a104d472812e25868ea76e1967d68,apnews,Fewer than 3 articles,"Shelter-in-place order for more than 90,000 Georgia residents is lifted after chemical fire",https://apnews.com/article/biolab-chemical-plant-fire-chlorine-evacuation-9552ac17f3674ecbd1a52be13b08413f,None of the above
e3ac0443cd4ac4453c22f5a65bcdd73a,fd5a104d472812e25868ea76e1967d68,apnews,Fewer than 3 articles,A chemical cloud moving around Atlanta's suburbs prompts a new shelter-in-place alert,https://apnews.com/article/biolab-chemical-fire-chlorine-atlanta-98c3243996fdad3b107bee817d6854ea,None of the above
7be486e2d3a7931816b9b09a75da2709,565fbb72b4e024fe73ca7e48cae5bb89,apnews,Fewer than 3 articles,Judge rejects computer repairman's defamation claims over reports on Hunter Biden laptop,https://apnews.com/article/hunter-biden-laptop-defamation-claim-mac-isaac-8f6a108ad12be59374b367129df550d6,None of the above
8b101b2ff605cd28e9eb0c4d6dc09a24,565fbb72b4e024fe73ca7e48cae5bb89,huffpost,Fewer than 3 articles,Judge Rejects Computer Repairman's Defamation Claims Over Hunter Biden Laptop Stories,https://www.huffpost.com/entry/bc-us-hunter-biden-laptop-defamation-lawsuit_n_66fc860fe4b0ccc050c4f43f,None of the above
c991c8ad631f61131cb1f51428d13647,954c76c51dc5e345f05ec9cceed61e30,huffpost,Fewer than 3 articles,Sen. Jon Tester Unloads On GOP Opponent Tim Sheehy In Montana Debate,https://www.huffpost.com/entry/jon-tester-tim-sheehy-montana-senate-debate_n_66fb6377e4b06bc72dbc15c3,None of the above
7519ddf9acb5071b4054c9a6563220fa,954c76c51dc5e345f05ec9cceed61e30,breitbart,Fewer than 3 articles,Watch: Tim Sheehy Rips Jon Tester in Montana Senate Debate,https://www.breitbart.com/politics/2024/09/30/watch-tim-sheehy-rips-jon-tester-montana-senate-debate/,None of the above
879093692b9b67ba862571a35b0299a7,85121ed903f9a5cb33666d4fad3d264c,theguardian,Fewer than 3 articles,Rudy Giuliani’s daughter backs Harris and grieves ‘loss of my dad to Trump’,https://www.theguardian.com/us-news/2024/sep/30/rudy-giuliani-daughter-supports-harris,None of the above
c234f62bbf588c328dcecd2bc8ee0327,85121ed903f9a5cb33666d4fad3d264c,huffpost,Fewer than 3 articles,Rudy Giuliani's Daughter Implores Voters To Dump Trump In Poignant Essay About Her Dad,https://www.huffpost.com/entry/rudy-giuliani-daughter-2024-election_n_66fbcc5fe4b029b6b7a750eb,None of the above
96414f5c3f2b048eb2c30706720cb00b,d768c7a30fada2efb5a1220a0e43f72a,usatoday,Fewer than 3 articles,"VA staffers looked at medical records of vice presidential nominees JD Vance, Tim Walz: sources",https://www.usatoday.com/story/news/politics/2024/09/30/veterans-affairs-medical-records-jd-vance-tim-walz/75459295007,High-Stakes Vice Presidential Debate: Vance vs. Walz
