sentence_id,article_id,publisher,sentence_text,gpt_tone,gpt_type,gpt_focus,type,tone,focus
e3af6e6bb1290484e9f2db3d53ee3148,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"A single Standard Missile can cost millions of dollars, making it an expensive way to defend against Iranian-made weons, which cost much less.",neutral,fact,neither,fact,neutral,neither
baa01eeeca4ce111822caf6b54b412c3,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"“Those are really expensive munitions to shoot down crpy Houthi targets,” one congressional official said, “and every one they expend takes months to replace—and at high, high cost.",negative,quote,neither,quote,negative,neither
6b4a26d8275506d3909b6f359542eed4,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"”The U.S. launched a dozen Standard Missiles during Iran’s Oct. 1 missile attack on Israel, in addition to employing other air-defense systems, but American and Israeli forces let through some of the 180 Iranian missiles that they knew wouldn’t strike valuable sites to preserve its stock of interceptors, U.S. officials said.",neutral,quote,neither,fact,neutral,neither
348e8444212c61ed58edfdd1ebb4f119,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"A Terminal High Altitude Area Defense, or Thaad system, launching station in Israel in 2019.",neutral,fact,neither,fact,neutral,neither
e2409d80a8ab98c47ba67a579f68743a,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"Earlier this month, in the run-up to Israel’s retaliatory strike on Iran, the Pentagon deployed the Terminal High Altitude Area Defense, or Thaad system, to Israel, a move that allows the U.S. to use interceptors other than Standard Missiles to bolster Israel’s defenses.",neutral,fact,neither,fact,neutral,neither
b4684677d806f58d8ba6c1cc5813da27,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"The Pentagon has also moved additional Patriot missile-defense systems to the Middle East, which required shuffling around the limited number of batteries it has in inventory to also meet the demand in Ukraine.",neutral,fact,neither,fact,neutral,neither
23844aba2e612a03828869080f0200c2,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"Pentagon officials said the plan is to maintain the current overall production levels of the Standard Missiles, though there will be cuts to some of the older variants to fund newer ones.",neutral,fact,neither,fact,neutral,neither
b3770906e1ef0feffd89a7ad7515e895,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"The heavy use of weons such as interceptors in the Middle East is also putting at risk the Pentagon’s ability to fight in the Pacific, said Mark Montgomery, a retired rear admiral and now a senior director at the Foundation for Defense of Democracies, a conservative think tank in Washington.",negative,fact,neither,fact,negative,neither
95bdd03754dff69ecfd51c76ceb43694,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"“We’re spending a year’s worth of Standard Missiles—those are standard missiles that are supposed to be part of rearming ourselves for China,” he said.",negative,quote,neither,quote,neutral,neither
8427b6f8a5c893fabd1ff33a3a01e3f1,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"“So, 100%, we have, once again in the Middle East, set back Navy readiness to execute operations in the Pacific.",negative,quote,neither,quote,neutral,neither
225af1c35cc5dcf1bd838b6348e5cb02,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,”Israel’s military has some of the most advanced air defense systems in the world in its arsenal.,neutral,quote,neither,fact,neutral,neither
8e394338d3f20b3ab8e6d52ae51b02ff,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,Here’s how the U.S.-deployed Thaad will bolster it even further.,neutral,fact,neither,fact,neutral,neither
1c0390762274b00c72a19dddf6dfaf29,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"U.S. Department of DefenseConflict in the Middle East Israeli Strikes on Iran Push Region Deeper Into a Dangerous Era Strikes Expose G in Prowess Between Two Arch Foes How Israel Pulled Off Its Largest-Ever Strike on Iran How Hezbollah Is Hitting Back After Being Pummeled Military Gains Strengthen Netanyahu’s Hand Fringe Israeli Idea to Reoccupy Gaza Gains Momentum Sinwar Changed the Middle East—but Not as He Imagined Inside Israel’s Ground Offensive in Lebanon ©2024 Dow Jones & Company, Inc. . 87990cbe856818d5eddac44c7b1cdeb8",neutral,other,neither,other,neutral,neither
36abb981fb1580f1d706c21bd7551b1a,2643c0b928e81e54cc2a0bbb1bc88ac2,wsj,"Appeared in the , print edition as 'Pentagon Runs Low On Air Defense Missiles'.",neutral,fact,neither,fact,neutral,neither
e5242160d84513d7fa7a86363b6e8eac,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Welcome to The Campaign Moment, your guide to the biggest moments in the 2024 election — now with more Baba Booey.",neutral,other,neither,other,neutral,neither
1a4be76b3eab698c32edabacf7bd2b6f,3448ead72555944564d5c998a0f5acdf,washingtonpost,(Did a friend forward this to you?,neutral,other,neither,other,neutral,neither
54043cfaa83231b925cd1bfc28014ea8,3448ead72555944564d5c998a0f5acdf,washingtonpost,"If so, sign up here.",neutral,other,neither,other,neutral,neither
1bfbfa82d086a22e2b5048cc85540da3,3448ead72555944564d5c998a0f5acdf,washingtonpost,"And make sure you’re subscribing to the Campaign Moment podcast on Apple Podcasts, Spotify or wherever else.)",neutral,other,neither,other,neutral,neither
89ab00953908474c5002c613b03a4b02,3448ead72555944564d5c998a0f5acdf,washingtonpost,"The big momentAfter much hand-wringing about Vice President Kamala Harris’s lack of unscripted interviews since joining the 2024 race at the top of the ticket, Harris has in recent days undertaken a veritable media blitz.",neutral,fact,democrat,fact,neutral,democrat
88865ae0f50d934f011d837f2d8b3e71,3448ead72555944564d5c998a0f5acdf,washingtonpost,"She’s gone on CBS’s “60 Minutes,” on the “Call Her Daddy” podcast and on Howard Stern’s show, on “The View” and on Stephen Colbert’s late-night show.",neutral,fact,democrat,fact,neutral,democrat
2d272cfc6eef9042646dfc5d3dfdab3a,3448ead72555944564d5c998a0f5acdf,washingtonpost,"A few reflections on the key moments, what she said, and what we learned.",neutral,other,neither,fact,neutral,neither
a427c866ed27e21957039bdcb53a2f05,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Vice President Kamala Harris embarked on a media blitz this week, pearing on a variety of national TV, radio and podcast shows.",neutral,fact,democrat,fact,neutral,democrat
cf40e32ff5d732b6f2e31374cf13304c,3448ead72555944564d5c998a0f5acdf,washingtonpost,Here are the key moments.,neutral,other,neither,fact,neutral,neither
7d4e786c20f248a8a3624918236947bf,3448ead72555944564d5c998a0f5acdf,washingtonpost,"(Video: Naomi Schanen/The Washington Post)Harris’s answer on Biden could be a problemEven while talking to generally sympathetic hosts in most of these interviews, Harris reinforced the idea that she can create problems for herself in these unscripted settings.",negative,opinion,democrat,opinion,negative,democrat
734ed0fefe2bc86499b719aad7524b6e,3448ead72555944564d5c998a0f5acdf,washingtonpost,The primary example may be her answer about President Joe Biden.,neutral,fact,democrat,opinion,neutral,democrat
a6cfb110358402d467ded46d4160e8d9,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Asked on “The View” what she might have done differently from Biden, Harris responded: “There is not a thing that comes to mind in terms of — and I’ve been a part of most of the decisions that have had impact.",neutral,quote,democrat,fact,neutral,democrat
d3f7c4212fc6b8e6bb18ba6604d1b1eb,3448ead72555944564d5c998a0f5acdf,washingtonpost,”That’s undoubtedly not how her campaign drew it up.,negative,quote,democrat,opinion,neutral,neither
6baa7e6719a847a6a46f74216b798184,3448ead72555944564d5c998a0f5acdf,washingtonpost,"It’s not an easy question, given that Harris is still serving with Biden.",neutral,opinion,democrat,fact,neutral,democrat
7caa5c84bdb69ebc5a2994346ab43d9d,3448ead72555944564d5c998a0f5acdf,washingtonpost,"But it’s also clear she needs to carve out some distance between herself and Biden, given how unpopular he is.",negative,opinion,democrat,opinion,negative,democrat
8cf675d520dcefe0b8c56256d95cf518,3448ead72555944564d5c998a0f5acdf,washingtonpost,And there’s a way to massage it without giving Republicans such a potent video clip (a clip at least one House Republican is already using in an ad).,negative,opinion,democrat,fact,neutral,republican
7d71ed676151a2da6fb4c527615f00dc,3448ead72555944564d5c998a0f5acdf,washingtonpost,"For instance, at the debate last month, Harris said, “Clearly, I am not Joe Biden, and I am certainly not Donald Trump.",neutral,quote,democrat,quote,neutral,both
fd18016ff27de019261c1dc053492033,3448ead72555944564d5c998a0f5acdf,washingtonpost,And what I do offer is a new generation of leadership for our country.,positive,quote,democrat,quote,neutral,neither
c3deffe07125b59e3994461d752abf2a,3448ead72555944564d5c998a0f5acdf,washingtonpost,"”Harris seemed to recognize that stumble Tuesday, emphasizing later in the show that unlike Biden she would point a Republican to her Cabinet.",neutral,quote,democrat,fact,neutral,democrat
745b75a22e3e5ac7536fcb97006ed114,3448ead72555944564d5c998a0f5acdf,washingtonpost,Harris’s “60 Minutes” interview also featured plenty of pressing from host Bill Whitaker.,neutral,fact,democrat,fact,neutral,democrat
6d15286799d2582c7bf3caa8bf22fbde,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Harris resisted and talked around his questions, or offered some of those wordy, convoluted answers Republicans have attacked her for — particularly on Israel.",negative,opinion,democrat,borderline,negative,democrat
0c5869467cd5ebf3769908c72e6cacd2,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Her big pitch: StrengthThis was a theme running through her pearances, as Harris perhs sought to overcome questions about whether the country is prepared to elect a woman as president:On “Call Her Daddy,” Harris responded to a reminder that Arkansas Gov. Sarah Huckabee Sanders (R) questioned Harris’s humility by subtly pointing to Harris’s lack of biological children: “I don’t think she understands that, there are a whole lot of women out here who, one, are not aspiring to be humble,” Harris said.",neutral,fact,democrat,fact,negative,democrat
1ad0b8c38fccb8e32aefd3dbcf26763f,3448ead72555944564d5c998a0f5acdf,washingtonpost,"On Stern’s show, Harris asserted that she was proud of putting “a lot of people in jail” and said of threats she faced as a prosecutor, “I refuse to live in fear of the bad guys.",neutral,quote,democrat,fact,neutral,democrat
12ba7d8b326237499abe9842e5db92a3,3448ead72555944564d5c998a0f5acdf,washingtonpost,"”On “60 Minutes,” she disclosed that the gun she owns is a Glock — a stereotypically gritty firearm.",neutral,fact,democrat,fact,neutral,democrat
743ccd70f22f07a3a8711ef495c9fa6f,3448ead72555944564d5c998a0f5acdf,washingtonpost,"(Harris previously told Oprah Winfrey, “If somebody breaks into my house, they’re getting shot.”)",neutral,quote,democrat,fact,neutral,democrat
2cd509cbcc768b7cbabeeeac5c31df19,3448ead72555944564d5c998a0f5acdf,washingtonpost,Harris also made a direct play for the mantle of strength in the Stern interview.,neutral,fact,democrat,fact,neutral,democrat
a8c5b43d6c45d4143f0772cf1d803a89,3448ead72555944564d5c998a0f5acdf,washingtonpost,"“Ultimately, I do believe that this is an election that is about strength versus weakness, and weakness as projected by someone who puts himself in front of the American people and does not have the strength to stand in defense of their needs, their dreams, their desires …” Harris said, while also pitching herself as stronger on national security and foreign policy.",positive,quote,democrat,quote,positive,democrat
cc814e5f91e7a42f52ed3b0dcd10d7b6,3448ead72555944564d5c998a0f5acdf,washingtonpost,Her campaign soon promoted that segment of the interview.,neutral,fact,democrat,fact,neutral,democrat
e605a2c3f40a453990edcc0c4b5d05de,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Her pearances reflected the changing media paradigmRarely have we seen a blitz that is so strategically and transparently geared toward specific constituencies and reaching large audiences, including by using nontraditional forums.",neutral,opinion,democrat,fact,neutral,democrat
300ef3d6b75f6f8262f79a472d8708c8,3448ead72555944564d5c998a0f5acdf,washingtonpost,"The “60 Minutes” and Colbert pearances are par-for-the-course for a presidential candidate, with the former being the long-running highest-ranked news show.",neutral,fact,democrat,fact,neutral,neither
6b1952783a1314e6fb8e3b879447af6c,3448ead72555944564d5c998a0f5acdf,washingtonpost,"But “Call Her Daddy” — an often raunchy, sex-themed show — is a massively popular and generally olitical show with a huge audience among young women (it’s Spotify’s most popular podcast among women).",neutral,fact,democrat,fact,neutral,neither
ec40708a9c8d088279a9ccb10119c9eb,3448ead72555944564d5c998a0f5acdf,washingtonpost,"“The View” was obviously about pealing to women, specifically.",neutral,quote,democrat,fact,neutral,neither
a1f1de5d1e0ca351fba86827cc32b462,3448ead72555944564d5c998a0f5acdf,washingtonpost,"And the Stern show, like “Call Her Daddy,” gave Harris an avenue to lots of less-engaged voters.",neutral,fact,democrat,fact,neutral,democrat
b325e6bf9c0ff4620dee78555e9365f8,3448ead72555944564d5c998a0f5acdf,washingtonpost,The potential downside of some of these shows is Harris associating herself with their often-vulgar content.,negative,opinion,democrat,borderline,negative,democrat
74a21b8880f4a5f01b447b3f68122739,3448ead72555944564d5c998a0f5acdf,washingtonpost,But that ship probably sailed in our politics a long time ago; Trump was a regular guest on Stern’s show for years.,neutral,opinion,neither,fact,neutral,republican
a8a88f0835a943d79f83ab88a49987f7,3448ead72555944564d5c998a0f5acdf,washingtonpost,Watch the funny moments from Vice President Kamala Harris and Governor Tim Walz's media pearances as they embarked on a media blitz this week.,neutral,other,neither,other,neutral,democrat
cdd560651da4ec4a0797423c0752c90e,3448ead72555944564d5c998a0f5acdf,washingtonpost,"(Video: Ross Godwin, Naomi Schanen/The Washington Post)This could put pressure on Trump to branch outWhile there’s been plenty of talk about Harris’s not doing interviews, her recent foray might cause Republicans and the Trump campaign to rethink their own media strategy.",neutral,opinion,both,fact,neutral,both
b97fc09844002b2e70b039bf52d84c78,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Harris has given few interviews, but she is now speaking to shows that could reach lots of casual and undecided voters.",neutral,fact,democrat,fact,neutral,democrat
4851b6a67edf04e04ebd6626fc8170d0,3448ead72555944564d5c998a0f5acdf,washingtonpost,Trump … is not really doing that right now.,neutral,fact,republican,fact,neutral,republican
64722e3d0cfddd92d1ba25deaf2914e5,3448ead72555944564d5c998a0f5acdf,washingtonpost,"His media-interview diet is heavier, but it’s focused on preaching to the choir, going on Fox News and Newsmax and the like.",neutral,fact,republican,fact,neutral,republican
109d55d07d6577117ca583dbcc429bdd,3448ead72555944564d5c998a0f5acdf,washingtonpost,(He did go on young-male influencers Theo Von’s and Adin Ross’s popular shows in August.),neutral,fact,republican,fact,neutral,republican
343663b6106b43be4871bb146cc96d50,3448ead72555944564d5c998a0f5acdf,washingtonpost,Trump also turned down the forum “60 Minutes” offered because he didn’t want to be fact-checked.,neutral,fact,republican,fact,negative,republican
f09762ada63054e1f737c44274458093,3448ead72555944564d5c998a0f5acdf,washingtonpost,That decision broke a tradition for major-party presidential candidates dating back to 1968.,neutral,fact,republican,fact,neutral,neither
080678192ac0cea01ee55ff195936022,3448ead72555944564d5c998a0f5acdf,washingtonpost,It’s clear Trump is much more comfortable at rallies and with friendly interviewers; he makes so many false claims that branching out and actually being pressed is not a recipe for success.,negative,opinion,republican,borderline,negative,republican
391cfc526cf8b394c753581d2f764941,3448ead72555944564d5c998a0f5acdf,washingtonpost,But there would seem to be a premium on speaking to the broader electorate with undecided voters looming so large late in the campaign.,neutral,opinion,republican,fact,positive,neither
d88fffb103f310b7315ebcded2d03b53,3448ead72555944564d5c998a0f5acdf,washingtonpost,And Harris basically challenged him to do that.,neutral,fact,democrat,fact,neutral,democrat
705db0389ec0788134d900e7700ae746,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Her answer on strength came on a show Trump used to frequent, and after Stern noted Trump had turned down “60 Minutes.",neutral,quote,both,fact,neutral,republican
e45800bc58bf13936cb0f382ade24d3c,3448ead72555944564d5c998a0f5acdf,washingtonpost,"”A brief moment on hurricane politicsThe big national story right now is, of course, Hurricane Milton.",neutral,quote,neither,fact,neutral,neither
39508a3559d7954a02c39f0ce5809522,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Our thoughts go out to the Floridians who will soon be struck by this hurricane in Florida, as well as to those still recovering from Hurricane Helene in Georgia, North Carolina and other states.",neutral,fact,neither,fact,neutral,neither
1169a655dee34fa249ea330a9d425405,3448ead72555944564d5c998a0f5acdf,washingtonpost,It seems crass to talk about politics at a moment like this.,neutral,opinion,neither,opinion,neutral,neither
caaaa1f678149a424770fa2dafab8b80,3448ead72555944564d5c998a0f5acdf,washingtonpost,But the campaigns and government officials are already confronting what this means for the vote in 2024 to have a pair of hurricanes strike three key states so late in a presidential election — a situation with little if any precedent.,neutral,fact,neither,fact,neutral,both
c072e7aa64e93830aa72071add14ae24,3448ead72555944564d5c998a0f5acdf,washingtonpost,"North Carolina officials have quickly moved to ease voting changes, for example.",neutral,fact,neither,fact,neutral,neither
4a953bae278a0370c7001ca50c511a43,3448ead72555944564d5c998a0f5acdf,washingtonpost,"On Tuesday, I looked at the history of how hurricanes can affect voting.",neutral,fact,neither,fact,neutral,neither
25a76a65cbf91477403dbb5bc82c7c21,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Here are a few key points:Hurricanes can lead to a drop in turnout: Hurricane Katrina in 2005 led to more than a 10 percent drop in turnout in New Orleans eight months later, as half the city was still displaced.",neutral,fact,neither,fact,neutral,neither
b0718eb16633d251fcc33a79a14b1aa7,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Hurricane Michael late in the 2018 election led to a 7 percent drop in turnout in the affected areas of Florida’s panhandle, amid confusion about polling places.",neutral,fact,neither,fact,neutral,neither
64a0618503b5ad0f4ecf7ab39cd6e02c,3448ead72555944564d5c998a0f5acdf,washingtonpost,"That’s particularly problematic for Trump, given the areas hard-hit by Helene tend to be Republican-leaning.",negative,opinion,republican,fact,negative,republican
6042808097d66b7ef78759c22d2c9dfe,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Trump addressed this Monday night, saying, “I believe they’re going to go out and vote if they have to crawl to a voting booth.",neutral,quote,republican,fact,neutral,republican
23d5fc7fadefc76da241c6200668e684,3448ead72555944564d5c998a0f5acdf,washingtonpost,"He added that “we’re trying to make it convenient for them to [vote], but they just lost their house.",neutral,quote,republican,quote,neutral,neither
ff1ca3c99b1e1fb0491a03a198ae5ef2,3448ead72555944564d5c998a0f5acdf,washingtonpost,”A hurricane response can also affect views of incumbents.,neutral,quote,neither,fact,neutral,neither
4e58f1c18866d0ff2ca91fd71f274ce0,3448ead72555944564d5c998a0f5acdf,washingtonpost,"That effect peared to help Barack Obama in 2012 after Superstorm Sandy and Florida Gov. Ron DeSantis (R) in 2022 after Hurricane Ian, while it hurt the Republican Party in 2006 (after Katrina) and George H.W. Bush in 1992 after Hurricane Andrew.",neutral,fact,neither,fact,neutral,both
e1fff75d0051f36e0773fadba99109e0,3448ead72555944564d5c998a0f5acdf,washingtonpost,Stay tuned.,neutral,other,neither,other,neutral,neither
847ff0aaf224f85d783acdca76ddaba1,3448ead72555944564d5c998a0f5acdf,washingtonpost,Politics are not the primary concern right now.,neutral,opinion,neither,opinion,neutral,neither
bb18cdaa086c422545432889ffeb8774,3448ead72555944564d5c998a0f5acdf,washingtonpost,"But these are crucial states — as The Post’s polling averages demonstrate — in a 2024 election which has major consequences for the country, and these hurricanes have thrown everyone a major late curveball.",neutral,fact,neither,fact,neutral,neither
d4faa6b37e209e41cb3f3010d20453e0,3448ead72555944564d5c998a0f5acdf,washingtonpost,"A pair of momentous poll numbers2 percent and 5 percentThose are Harris’s edges on Trump in a New York Times/Siena College poll when it comes to which of the two candidates was more likely to “help you personally” and “help people like you,” respectively.",neutral,fact,democrat,fact,neutral,both
0511235be3401fbe9e514b9bdc1d7f7c,3448ead72555944564d5c998a0f5acdf,washingtonpost,"While those aren’t big gs, this is the kind of question that has normally favored Trump.",neutral,opinion,democrat,fact,neutral,republican
593bce6396cf2fa3cc4aaf1afa9aa109,3448ead72555944564d5c998a0f5acdf,washingtonpost,"A Times/Siena poll just last month showed voters in Arizona, Georgia and North Carolina said by an 11-point margin that Trump’s policies would help them rather than hurt them, but by a five-point margin that Harris’s policies would hurt them.",neutral,fact,republican,fact,neutral,both
7e8d3ed1913041067dc1595e5a9af4d5,3448ead72555944564d5c998a0f5acdf,washingtonpost,"Even in the new national poll, voters said by 12 points that Trump’s policies as president had helped rather than hurt them, and by 20 points that President Joe Biden’s policies had done more to hurt them.",neutral,fact,republican,fact,neutral,both
c7e98a612692c60e1dc4260b7c1fcfb4,3448ead72555944564d5c998a0f5acdf,washingtonpost,Why this is significant:,neutral,other,neither,other,neutral,neither
3be219354c228cf34229c557fdc70f83,3448ead72555944564d5c998a0f5acdf,washingtonpost,There are few things that are as immediate a concern for voters as whether a candidate would help or hurt them.,neutral,fact,neither,fact,neutral,neither
6c587cb3812cd4bcf70357a8e9c93fea,3448ead72555944564d5c998a0f5acdf,washingtonpost,And Trump’s advantages on questions like this have helped him overcome concerns about his character.,neutral,fact,republican,fact,positive,republican
1340d4a09eea7f8c854385ea347e408c,3448ead72555944564d5c998a0f5acdf,washingtonpost,"If Harris can truly erase this deficit, that could be huge for her.",positive,opinion,democrat,fact,neutral,democrat
4e0676aa07ef43941bdb79eaf30b8e17,3448ead72555944564d5c998a0f5acdf,washingtonpost,Take a moment to read:,neutral,other,neither,other,neutral,neither
6939d46a88b4b67e05d0f88f39c46be9,36234774df06e7076409ec9b557f663e,theguardian,"If you didn’t know any better, you might think, from recent media coverage, that the problem with Donald Trump’s proposal to round up and expel as many as 20 million immigrants is that it’s not likely to work.",neutral,borderline,republican,opinion,negative,republican
1c2fb2af0704396fba5b98345c81cff0,36234774df06e7076409ec9b557f663e,theguardian,The Republican presidential nominee has made the mass deportation pledge central to his case for a second term.,neutral,fact,republican,fact,neutral,republican
03a7838ca8f29109d2a8def79b4ccfac,36234774df06e7076409ec9b557f663e,theguardian,"On the campaign trail, he diverts every question, no matter what the issue, back to the supposed danger and malignancy of immigrants and the urgency of getting rid of them.",neutral,fact,republican,fact,negative,republican
650f4ffb4e307d5c8a7795201e34704d,36234774df06e7076409ec9b557f663e,theguardian,The economy?,neutral,other,neither,other,neutral,neither
122fef586e3eeaddfc24ec432c1e5592,36234774df06e7076409ec9b557f663e,theguardian,"It will be better when there are fewer immigrants competing for jobs, he says.",neutral,borderline,republican,fact,neutral,republican
2cee022ef560b04252acf7653e0c7d6a,36234774df06e7076409ec9b557f663e,theguardian,Housing prices?,neutral,other,neither,other,neutral,neither
99a2947e02febec143a69888f3feb606,36234774df06e7076409ec9b557f663e,theguardian,"They’ll come down when millions of people are kicked out of the country, he claims.",neutral,borderline,republican,fact,neutral,republican
efdfdc3140adb32516a2eae380fce0fd,36234774df06e7076409ec9b557f663e,theguardian,"Crime will come down when the immigrants are gone, he says, because murder is “in their genes”.",negative,quote,republican,fact,negative,republican
1a4b9cf09e189b0efce20b9451d7a277,36234774df06e7076409ec9b557f663e,theguardian,"The vision he is offering is profoundly racist: Trump’s proposal, which is not limited to undocumented immigrants, is based on the assumption that nonwhite people are the cause of all of the US’s problems, and that everything that is wrong will be made right as soon as they’re gone.",negative,opinion,republican,fact,negative,republican
b9bdec0b44c2df87dff0043d9e30fa25,36234774df06e7076409ec9b557f663e,theguardian,"His proposed solution to everything – from crime to housing costs to inflation – is to deploy the armed forces to literally round up our friends, family members and neighbors by the millions, in a vast program of ethnic cleansing.",negative,opinion,republican,fact,negative,republican
ac41af9ee45ded8e84e618ddfd974176,36234774df06e7076409ec9b557f663e,theguardian,"It is a terrifying, horrifically immoral, and contemptibly bigoted proposal; racist, indifferent to humanity, and hostile to the principles of pluralism and equality.",negative,opinion,republican,opinion,negative,neither
e348c0dcdcdeb9a861194f9638735aea,36234774df06e7076409ec9b557f663e,theguardian,"If it was enacted, it would be among the worst human rights catastrophes of all time.",negative,opinion,republican,opinion,negative,neither
c75fd9e6f4a0a35221204bb7efbcf7ff,36234774df06e7076409ec9b557f663e,theguardian,"It would destroy families and lives, tear communities art, inculcate ethnic hatred and distrust.",negative,opinion,republican,opinion,negative,neither
64fc372b3034e4db7c8642a4ebcae4b7,36234774df06e7076409ec9b557f663e,theguardian,"To be accomplished, it would also practically require tremendous amounts of violence and force.",negative,opinion,republican,opinion,negative,neither
033ef9349a0a2a72fbe75a8b307c7123,36234774df06e7076409ec9b557f663e,theguardian,"Some of those marked for forced removal would hide, and some of their friends would turn them in.",negative,borderline,republican,opinion,neutral,neither
a0da8e52b9589553078e60bd8f8aad7b,36234774df06e7076409ec9b557f663e,theguardian,"Worksites and immigrant neighborhoods would be raided, as cops flooded in and innocent people scattered.",negative,borderline,republican,opinion,negative,neither
4f5df91664ec452b725c8f7581595452,36234774df06e7076409ec9b557f663e,theguardian,Mothers and fathers would be ripped from the arms of their screaming children.,negative,borderline,republican,opinion,negative,neither
f704797336041a1784acc0d34c69328f,36234774df06e7076409ec9b557f663e,theguardian,There is no other way to accomplish what Trump wants to accomplish: what he is proposing would require atrocity.,negative,opinion,republican,opinion,negative,republican
15800facb04d572234c7b24103729649,36234774df06e7076409ec9b557f663e,theguardian,"For him, this may in fact be the point.",negative,opinion,republican,fact,neutral,republican
96c738f0cd840ea5f0200b73acd0ac14,36234774df06e7076409ec9b557f663e,theguardian,"At the Republican national convention last summer, the crowd in Milwaukee smiled as they held signs aloft reading “MASS DEPORTATION NOW”.",neutral,fact,republican,fact,neutral,republican
51f68acc839d78bd12764097d48ac53c,36234774df06e7076409ec9b557f663e,theguardian,"Trump’s peal has always been this vision of a future that, through violence, can be made to look more like what these people imagine of the United States’ past – namely, one with many fewer people of color in it.",negative,opinion,republican,fact,negative,republican
00c27a551e982aed1371d2cec0a971b5,36234774df06e7076409ec9b557f663e,theguardian,"But what is strange about the coverage of Trump’s mass deportation plan is how little its moral perversity has factored into coverage, either by the media or in the attacks lobbed at it by Democrats.",negative,opinion,neither,opinion,negative,republican
b8ad43d84f8157e47ebe70de98f25aeb,36234774df06e7076409ec9b557f663e,theguardian,"CBS and NBC, for their part, seem to have determined that Trump’s pivot to calling for a gigantic scale ethnic cleansing operation is not in itself newsworthy.",neutral,fact,neither,fact,negative,republican
76f8228c09d7e3177fa6e4a78cace353,36234774df06e7076409ec9b557f663e,theguardian,"Instead, they have run stories pointing out that the plan would be expensive and logistically difficult, with the federal enforcement agencies requiring an estimated $216bn in funding to deport the US’s roughly 11 million undocumented people over the next four years.",neutral,fact,neither,fact,neutral,neither
5a335f725e2c87d7dda61cdd7bfb6f21,36234774df06e7076409ec9b557f663e,theguardian,"(Ice, they note, received a comparatively paltry $9bn last year.)",neutral,fact,neither,fact,neutral,neither
5618e67fc8fc385c3d177930dae0f073,36234774df06e7076409ec9b557f663e,theguardian,"Construction, agriculture, real estate development business leaders, they note, are skeptical at the idea, noting how much of their own labor force is composed of immigrants: they claim, probably correctly, that the move would lead to large increases in housing and food costs.",neutral,fact,neither,fact,neutral,neither
5d9648e53d13463b7e1d90b771a124c0,36234774df06e7076409ec9b557f663e,theguardian,"And economists worry that the broader impact on the economy could be devastating: one economic thinktank found that deporting 1.3 million immigrants would reduce jobs for native-born workers, increasing unemployment by 0.8%.",neutral,fact,neither,fact,neutral,neither
329f0947431aec00f82a197271944bf8,36234774df06e7076409ec9b557f663e,theguardian,"For their part, the Harris campaign has largely taken this line on the issue, preferring to focus on Trump’s mass deportation plan not as a moral horror but as an irresponsible economic move.",neutral,fact,democrat,fact,neutral,both
f0edb44454d392582524ab8c72f5ea7a,36234774df06e7076409ec9b557f663e,theguardian,"This is the line taken by Harris campaign surrogate and billionaire Mark Cuban, who has made the threats to the labor force posed by Trump’s plan a key part of his pitch to Harris-skeptical small business owners in swing states.",neutral,fact,democrat,fact,neutral,democrat
7c8a73b8836bded4fe9e14d6a087a3ac,36234774df06e7076409ec9b557f663e,theguardian,This all may be true enough.,neutral,opinion,neither,fact,neutral,neither
f38b16fb4dd4a13e0af5b07c11b65549,36234774df06e7076409ec9b557f663e,theguardian,"It is likely that a mass deportation effort would not only strain the resources of the federal government, but also gut the US private sector labor force, not to mention the disruptions it would cause to productivity when, say, an underslept mother is slow or weepy at her shift because the father of her children was taken from their home by goons.",negative,opinion,neither,fact,negative,neither
